Ref,Val,Package,PosX,PosY,Rot,Side
"C20","1pF","C_0201_0603Metric",96.624999,158.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",96.624999,116.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",27.544999,74.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",62.084999,158.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",27.544999,158.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",96.624999,74.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",62.084999,32.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",62.084999,116.452893,180.000000,top
"C20","1pF","C_0201_0603Metric",131.164999,116.452893,180.000000,top
"C21","1nF","C_0201_0603Metric",132.614999,160.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",98.074999,160.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",98.074999,34.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",63.534999,118.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",63.534999,34.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",63.534999,76.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",132.614999,76.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",28.994999,34.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",63.534999,160.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",28.994999,118.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",98.074999,118.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",132.614999,118.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",28.994999,76.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",28.994999,160.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",132.614999,34.902893,180.000000,top
"C21","1nF","C_0201_0603Metric",98.074999,76.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",27.544999,118.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",62.084999,76.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",27.544999,160.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",131.164999,76.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",96.624999,118.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",131.164999,160.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",62.084999,34.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",96.624999,160.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",131.164999,118.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",96.624999,76.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",131.164999,34.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",27.544999,34.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",62.084999,118.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",27.544999,76.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",96.624999,34.902893,180.000000,top
"C22","1pF","C_0201_0603Metric",62.084999,160.902893,180.000000,top
"C23","1nF","C_0201_0603Metric",99.824999,115.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",65.284999,73.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",65.284999,115.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",65.284999,31.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",134.364999,31.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",30.744999,115.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",65.284999,157.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",134.364999,115.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",99.824999,157.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",30.744999,31.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",134.364999,157.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",134.364999,73.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",30.744999,157.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",99.824999,73.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",30.744999,73.912893,180.000000,top
"C23","1nF","C_0201_0603Metric",99.824999,31.912893,180.000000,top
"C24","100nF","C_0201_0603Metric",135.814999,158.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",32.194999,32.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",32.194999,158.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",66.734999,74.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",135.814999,116.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",101.274999,116.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",32.194999,74.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",101.274999,32.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",135.814999,32.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",66.734999,116.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",66.734999,32.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",101.274999,158.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",135.814999,74.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",101.274999,74.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",32.194999,116.452893,180.000000,top
"C24","100nF","C_0201_0603Metric",66.734999,158.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",65.284999,32.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",30.744999,74.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",134.364999,32.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",99.824999,116.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",99.824999,74.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",99.824999,32.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",65.284999,158.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",30.744999,32.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",134.364999,158.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",134.364999,74.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",65.284999,116.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",99.824999,158.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",30.744999,158.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",134.364999,116.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",65.284999,74.452893,180.000000,top
"C25","1pF","C_0201_0603Metric",30.744999,116.452893,180.000000,top
"C26","1nF","C_0201_0603Metric",101.274999,160.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",66.734999,34.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",101.274999,76.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",135.814999,118.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",32.194999,118.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",66.734999,160.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",66.734999,118.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",66.734999,76.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",135.814999,34.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",135.814999,76.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",32.194999,160.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",101.274999,118.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",135.814999,160.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",32.194999,34.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",32.194999,76.902893,180.000000,top
"C26","1nF","C_0201_0603Metric",101.274999,34.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",99.824999,160.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",134.364999,160.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",65.284999,76.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",30.744999,76.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",65.284999,34.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",99.824999,118.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",134.364999,76.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",134.364999,34.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",30.744999,118.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",99.824999,34.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",30.744999,34.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",30.744999,160.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",99.824999,76.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",65.284999,118.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",134.364999,118.902893,180.000000,top
"C27","1pF","C_0201_0603Metric",65.284999,160.902893,180.000000,top
"C28","1nF","C_0201_0603Metric",33.944999,115.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",137.564999,31.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",33.944999,31.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",68.484999,31.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",68.484999,73.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",103.024999,73.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",103.024999,31.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",33.944999,157.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",68.484999,157.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",33.944999,73.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",103.024999,115.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",137.564999,73.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",103.024999,157.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",137.564999,157.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",68.484999,115.912893,180.000000,top
"C28","1nF","C_0201_0603Metric",137.564999,115.912893,180.000000,top
"C29","100nF","C_0201_0603Metric",139.014999,116.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",104.474999,32.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",139.014999,74.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",69.934999,74.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",35.394999,32.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",69.934999,158.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",35.394999,158.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",35.394999,74.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",139.014999,32.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",104.474999,158.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",104.474999,74.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",104.474999,116.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",69.934999,116.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",69.934999,32.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",139.014999,158.452893,180.000000,top
"C29","100nF","C_0201_0603Metric",35.394999,116.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",137.564999,32.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",33.944999,116.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",68.484999,158.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",103.024999,74.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",103.024999,158.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",103.024999,32.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",33.944999,158.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",33.944999,32.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",137.564999,116.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",68.484999,32.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",137.564999,158.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",33.944999,74.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",103.024999,116.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",68.484999,74.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",68.484999,116.452893,180.000000,top
"C30","1pF","C_0201_0603Metric",137.564999,74.452893,180.000000,top
"C31","1nF","C_0201_0603Metric",104.474999,160.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",35.394999,118.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",35.394999,160.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",104.474999,76.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",69.934999,160.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",69.934999,118.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",104.474999,34.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",69.934999,34.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",35.394999,34.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",139.014999,34.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",104.474999,118.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",139.014999,118.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",139.014999,76.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",139.014999,160.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",69.934999,76.902893,180.000000,top
"C31","1nF","C_0201_0603Metric",35.394999,76.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",33.944999,76.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",137.564999,34.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",33.944999,160.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",103.024999,76.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",68.484999,76.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",68.484999,34.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",33.944999,34.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",103.024999,160.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",103.024999,118.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",137.564999,118.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",137.564999,76.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",33.944999,118.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",68.484999,160.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",103.024999,34.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",68.484999,118.902893,180.000000,top
"C32","1pF","C_0201_0603Metric",137.564999,160.902893,180.000000,top
"C33","1nF","C_0201_0603Metric",140.764999,157.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",106.224999,115.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",71.684999,73.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",37.144999,73.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",106.224999,157.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",140.764999,115.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",71.684999,31.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",71.684999,157.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",140.764999,31.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",37.144999,157.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",140.764999,73.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",37.144999,115.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",37.144999,31.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",71.684999,115.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",106.224999,73.912893,180.000000,top
"C33","1nF","C_0201_0603Metric",106.224999,31.912893,180.000000,top
"C34","100nF","C_0201_0603Metric",38.594999,158.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",38.594999,116.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",142.214999,116.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",73.134999,74.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",142.214999,32.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",107.674999,116.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",142.214999,74.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",107.674999,158.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",107.674999,32.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",38.594999,32.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",73.134999,116.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",73.134999,158.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",142.214999,158.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",107.674999,74.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",73.134999,32.452893,180.000000,top
"C34","100nF","C_0201_0603Metric",38.594999,74.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",140.764999,158.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",106.224999,116.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",106.224999,158.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",37.144999,32.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",106.224999,32.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",140.764999,116.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",106.224999,74.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",37.144999,116.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",71.684999,158.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",71.684999,74.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",37.144999,74.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",140.764999,74.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",37.144999,158.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",71.684999,32.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",140.764999,32.452893,180.000000,top
"C35","1pF","C_0201_0603Metric",71.684999,116.452893,180.000000,top
"C36","1nF","C_0201_0603Metric",38.594999,76.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",107.674999,76.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",38.594999,118.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",142.214999,76.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",73.134999,76.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",73.134999,160.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",142.214999,160.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",107.674999,34.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",38.594999,34.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",73.134999,118.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",107.674999,118.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",142.214999,34.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",142.214999,118.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",73.134999,34.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",38.594999,160.902893,180.000000,top
"C36","1nF","C_0201_0603Metric",107.674999,160.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",71.684999,76.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",71.684999,34.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",140.764999,160.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",71.684999,160.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",106.224999,160.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",37.144999,76.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",140.764999,118.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",37.144999,118.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",71.684999,118.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",106.224999,76.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",106.224999,118.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",106.224999,34.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",37.144999,34.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",140.764999,34.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",37.144999,160.902893,180.000000,top
"C37","1pF","C_0201_0603Metric",140.764999,76.902893,180.000000,top
"C38","1nF","C_0201_0603Metric",143.964999,31.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",109.424999,31.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",40.344999,73.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",143.964999,157.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",40.344999,157.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",40.344999,31.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",109.424999,157.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",109.424999,115.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",74.884999,157.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",74.884999,31.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",143.964999,115.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",143.964999,73.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",74.884999,73.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",40.344999,115.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",74.884999,115.912893,180.000000,top
"C38","1nF","C_0201_0603Metric",109.424999,73.912893,180.000000,top
"C39","100nF","C_0201_0603Metric",145.414999,74.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",41.794999,74.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",41.794999,32.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",41.794999,158.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",145.414999,116.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",76.334999,158.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",76.334999,116.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",145.414999,32.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",110.874999,32.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",110.874999,74.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",110.874999,116.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",76.334999,32.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",110.874999,158.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",41.794999,116.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",145.414999,158.452893,180.000000,top
"C39","100nF","C_0201_0603Metric",76.334999,74.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",143.964999,116.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",74.884999,32.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",74.884999,74.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",74.884999,158.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",143.964999,74.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",109.424999,158.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",109.424999,32.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",40.344999,74.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",109.424999,74.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",143.964999,158.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",40.344999,158.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",143.964999,32.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",74.884999,116.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",109.424999,116.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",40.344999,32.452893,180.000000,top
"C40","1pF","C_0201_0603Metric",40.344999,116.452893,180.000000,top
"C41","1nF","C_0201_0603Metric",41.794999,76.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",76.334999,76.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",110.874999,160.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",145.414999,118.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",145.414999,76.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",76.334999,118.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",76.334999,160.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",110.874999,34.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",110.874999,118.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",110.874999,76.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",41.794999,34.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",76.334999,34.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",41.794999,118.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",145.414999,160.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",41.794999,160.902893,180.000000,top
"C41","1nF","C_0201_0603Metric",145.414999,34.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",143.964999,34.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",143.964999,76.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",40.344999,160.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",74.884999,76.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",40.344999,34.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",74.884999,34.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",143.964999,160.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",143.964999,118.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",109.424999,118.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",109.424999,76.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",74.884999,160.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",40.344999,76.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",74.884999,118.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",40.344999,118.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",109.424999,34.902893,180.000000,top
"C42","1pF","C_0201_0603Metric",109.424999,160.902893,180.000000,top
"C43","1nF","C_0201_0603Metric",124.764999,36.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",90.224999,78.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",21.144999,120.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",55.684999,120.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",21.144999,78.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",90.224999,36.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",55.684999,78.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",124.764999,162.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",55.684999,162.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",90.224999,162.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",21.144999,36.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",124.764999,78.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",21.144999,162.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",124.764999,120.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",90.224999,120.142893,180.000000,top
"C43","1nF","C_0201_0603Metric",55.684999,36.142893,180.000000,top
"C44","100nF","C_0201_0603Metric",126.214999,36.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",91.674999,120.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",91.674999,162.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",57.134999,120.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",57.134999,78.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",22.594999,162.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",57.134999,36.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",22.594999,120.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",22.594999,36.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",126.214999,120.682893,180.000000,top
"C44","100nF","C_0201_0603Metric",126.214999,162.682893,180.000000,top
