Step,ToT (s)
616,2.25846e-09
617,2.25862e-09
618,2.25878e-09
619,2.25894e-09
620,2.2591e-09
621,2.25925e-09
622,2.2594e-09
623,2.25956e-09
624,2.25971e-09
625,2.25986e-09
626,2.26001e-09
627,2.26015e-09
628,2.2603e-09
629,2.26044e-09
630,2.26059e-09
631,2.26073e-09
632,2.26087e-09
633,2.26101e-09
634,2.26115e-09
635,2.26129e-09
636,2.26143e-09
637,2.26156e-09
638,2.26169e-09
639,2.26183e-09
640,2.26196e-09
641,2.26209e-09
642,2.26222e-09
643,2.26235e-09
644,2.26248e-09
645,2.2626e-09
646,2.26273e-09
647,2.26285e-09
648,2.26297e-09
649,2.26309e-09
650,2.26322e-09
651,2.26333e-09
652,2.26345e-09
653,2.26357e-09
654,2.26369e-09
655,2.2638e-09
656,2.26391e-09
657,2.26403e-09
658,2.26414e-09
659,2.26425e-09
660,2.26436e-09
661,2.26447e-09
662,2.26457e-09
663,2.26468e-09
664,2.26479e-09
665,2.26489e-09
666,2.26499e-09
667,2.2651e-09
668,2.2652e-09
669,2.2653e-09
670,2.26539e-09
671,2.26549e-09
672,2.26559e-09
673,2.26569e-09
674,2.26578e-09
675,2.26587e-09
676,2.26597e-09
677,2.26606e-09
678,2.26615e-09
679,2.26625e-09
680,2.26634e-09
681,2.26644e-09
682,2.26653e-09
683,2.26662e-09
684,2.26671e-09
685,2.2668e-09
686,2.26689e-09
687,2.26698e-09
688,2.26707e-09
689,2.26716e-09
690,2.26724e-09
691,2.26732e-09
692,2.26741e-09
693,2.26749e-09
694,2.26757e-09
695,2.26765e-09
696,2.26773e-09
697,2.26781e-09
698,2.26789e-09
699,2.26796e-09
700,2.26804e-09
701,2.26811e-09
702,2.26819e-09
703,2.26826e-09
704,2.26833e-09
705,2.2684e-09
706,2.26847e-09
707,2.26854e-09
708,2.26861e-09
709,2.26868e-09
710,2.26874e-09
711,2.26881e-09
712,2.26887e-09
713,2.26894e-09
714,2.269e-09
715,2.26906e-09
716,2.26912e-09
717,2.26918e-09
718,2.26924e-09
719,2.2693e-09
720,2.26936e-09
721,2.26942e-09
722,2.26947e-09
723,2.26953e-09
724,2.26958e-09
725,2.26963e-09
726,2.26969e-09
727,2.26974e-09
728,2.26979e-09
729,2.26984e-09
730,2.26989e-09
731,2.26993e-09
732,2.26998e-09
733,2.27003e-09
734,2.27007e-09
735,2.27012e-09
736,2.27016e-09
737,2.27021e-09
738,2.27025e-09
739,2.27029e-09
740,2.27033e-09
741,2.27037e-09
742,2.27041e-09
743,2.27045e-09
744,2.27048e-09
745,2.27052e-09
746,2.27056e-09
747,2.27059e-09
748,2.27063e-09
749,2.27066e-09
750,2.27069e-09
751,2.27072e-09
752,2.27076e-09
753,2.27079e-09
754,2.27082e-09
755,2.27084e-09
756,2.27087e-09
757,2.2709e-09
758,2.27093e-09
759,2.27095e-09
760,2.27098e-09
761,2.271e-09
762,2.27102e-09
763,2.27105e-09
764,2.27107e-09
765,2.27109e-09
766,2.27111e-09
767,2.27113e-09
768,2.27116e-09
769,2.27118e-09
770,2.27121e-09
771,2.27123e-09
772,2.27125e-09
773,2.27127e-09
774,2.2713e-09
775,2.27132e-09
776,2.27134e-09
777,2.27135e-09
778,2.27137e-09
779,2.27139e-09
780,2.27141e-09
781,2.27142e-09
782,2.27144e-09
783,2.27145e-09
784,2.27147e-09
785,2.27148e-09
786,2.27149e-09
787,2.2715e-09
788,2.27152e-09
789,2.27153e-09
790,2.27153e-09
791,2.27154e-09
792,2.27155e-09
793,2.27156e-09
794,2.27157e-09
795,2.27157e-09
796,2.27158e-09
797,2.27158e-09
798,2.27159e-09
799,2.27159e-09
800,2.27159e-09
801,2.2716e-09
802,2.2716e-09
803,2.2716e-09
804,2.2716e-09
805,2.2716e-09
806,2.2716e-09
807,2.27159e-09
808,2.27159e-09
809,2.27159e-09
810,2.27158e-09
811,2.27158e-09
812,2.27157e-09
813,2.27157e-09
814,2.27156e-09
815,2.27155e-09
816,2.27155e-09
817,2.27154e-09
818,2.27153e-09
819,2.27152e-09
820,2.27151e-09
821,2.2715e-09
822,2.27148e-09
823,2.27147e-09
824,2.27146e-09
825,2.27145e-09
826,2.27143e-09
827,2.27142e-09
828,2.2714e-09
829,2.27138e-09
830,2.27136e-09
831,2.27135e-09
832,2.27133e-09
833,2.27131e-09
834,2.27129e-09
835,2.27127e-09
836,2.27125e-09
837,2.27122e-09
838,2.2712e-09
839,2.27118e-09
840,2.27115e-09
841,2.27113e-09
842,2.2711e-09
843,2.27108e-09
844,2.27105e-09
845,2.27102e-09
846,2.27099e-09
847,2.27096e-09
848,2.27093e-09
849,2.2709e-09
850,2.27087e-09
851,2.27084e-09
852,2.2708e-09
853,2.27077e-09
854,2.27073e-09
855,2.2707e-09
856,2.27066e-09
857,2.27062e-09
858,2.27058e-09
859,2.27054e-09
860,2.2705e-09
861,2.27046e-09
862,2.27042e-09
863,2.27038e-09
864,2.27033e-09
865,2.27029e-09
866,2.27024e-09
867,2.27019e-09
868,2.27015e-09
869,2.2701e-09
870,2.27005e-09
871,2.27e-09
872,2.26995e-09
873,2.2699e-09
874,2.26985e-09
875,2.2698e-09
876,2.26975e-09
877,2.26969e-09
878,2.26964e-09
879,2.26958e-09
880,2.26952e-09
881,2.26946e-09
