Step,ToT (s)
725,2.46177e-09
726,2.46155e-09
727,2.46141e-09
728,2.4612e-09
729,2.46099e-09
730,2.46078e-09
731,2.46057e-09
732,2.46036e-09
733,2.46015e-09
734,2.45994e-09
735,2.45973e-09
736,2.45951e-09
737,2.45926e-09
738,2.45904e-09
739,2.45883e-09
740,2.45862e-09
741,2.4584e-09
742,2.45819e-09
743,2.45797e-09
744,2.45781e-09
745,2.4576e-09
746,2.45739e-09
747,2.45717e-09
748,2.45696e-09
749,2.45674e-09
750,2.45653e-09
751,2.45632e-09
752,2.4561e-09
753,2.45589e-09
754,2.45563e-09
755,2.45541e-09
756,2.4552e-09
757,2.45498e-09
758,2.45476e-09
759,2.45455e-09
760,2.45433e-09
761,2.45415e-09
762,2.45393e-09
763,2.45372e-09
764,2.45351e-09
765,2.4533e-09
766,2.45309e-09
767,2.45288e-09
768,2.45267e-09
769,2.45246e-09
770,2.45225e-09
771,2.45204e-09
772,2.45178e-09
773,2.45157e-09
774,2.45136e-09
775,2.45114e-09
776,2.45093e-09
777,2.45072e-09
778,2.4505e-09
779,2.45031e-09
780,2.4501e-09
781,2.44989e-09
782,2.44967e-09
783,2.44946e-09
784,2.44925e-09
785,2.44903e-09
786,2.44882e-09
787,2.4486e-09
788,2.44839e-09
789,2.44817e-09
790,2.44792e-09
791,2.44771e-09
792,2.44749e-09
793,2.44727e-09
794,2.44706e-09
795,2.44684e-09
796,2.44657e-09
797,2.44642e-09
798,2.4462e-09
799,2.44599e-09
800,2.44577e-09
801,2.44556e-09
802,2.44534e-09
803,2.44512e-09
804,2.4449e-09
805,2.44469e-09
806,2.44447e-09
807,2.44425e-09
808,2.444e-09
809,2.44378e-09
810,2.44356e-09
811,2.44334e-09
812,2.44312e-09
813,2.4429e-09
814,2.44262e-09
815,2.44247e-09
816,2.44225e-09
817,2.44203e-09
818,2.44181e-09
819,2.44159e-09
820,2.44137e-09
821,2.44115e-09
822,2.44093e-09
823,2.44071e-09
824,2.44049e-09
825,2.44025e-09
826,2.44002e-09
827,2.4398e-09
828,2.43958e-09
829,2.43936e-09
830,2.43914e-09
831,2.43891e-09
832,2.43863e-09
833,2.43846e-09
834,2.43824e-09
835,2.43802e-09
836,2.43779e-09
837,2.43757e-09
838,2.43735e-09
839,2.43713e-09
840,2.4369e-09
841,2.43668e-09
842,2.43646e-09
843,2.43621e-09
844,2.43599e-09
845,2.43576e-09
846,2.43554e-09
847,2.43531e-09
848,2.43508e-09
849,2.43486e-09
850,2.43459e-09
851,2.43439e-09
852,2.43416e-09
853,2.43394e-09
854,2.43371e-09
855,2.43348e-09
856,2.43326e-09
857,2.43303e-09
858,2.4328e-09
859,2.43258e-09
860,2.43235e-09
861,2.43212e-09
862,2.43187e-09
863,2.43164e-09
864,2.43141e-09
865,2.43118e-09
866,2.43095e-09
867,2.43069e-09
868,2.43046e-09
869,2.43023e-09
870,2.43e-09
871,2.42976e-09
872,2.42953e-09
873,2.4293e-09
874,2.42907e-09
875,2.42883e-09
876,2.4286e-09
877,2.42837e-09
878,2.42813e-09
879,2.42789e-09
880,2.42764e-09
881,2.4274e-09
